RA,Dec,TIC_ID,Distance,e_Distance,plx,PMRA,PMDEC,Tmag,e_Tmag,Gmag,RPmag,G-RP,M_G,G-Ks,Jmag,e_Jmag,M_Js,e_M_Js,Hmag,e_Hmag,M_Hs,e_M_Hs,Kmag,e_Kmag,M_Ks,e_M_Ks,W1,W2,M19_Mass,e_M19_Mass,M15_Teff,M15_Teff_Lower,M15_Teff_Upper,M15_Radius,e_M15_Radius,rho,e_rho,logg,e_logg,PHOT_SPT,Priority,Observed,Adam_SPT,Index_SPT,Gravity_class,Adopted_SPT,Sky_SpT,OPT_SpT,OPT_SpT_ref,ya_prob,list_prob_yas,best_hyp,best_ya,Young,YA,BG19,FIRE,SXD,Blue,Red,Hband,Planet?,DR1,H2O,H2O_err,FeH-z,FeH-z_err,VO-z,VO-z_err,FeH-J,FeH-J_err,KI-J,KI-J_err,H-cont,H-cont_err,NaI_EW,NaI_EW_err,KI_1169_EW,KI_1169_EW_err,KI_1177_EW,KI_1177_EW_err,KI_1253_EW,KI_1253_EW_err,Notes,TESS,Filenames,InSample?,OutSample?,gaia_solution_id,gaia_source_id,gaia_random_index,gaia_ref_epoch,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_parallax_over_error,gaia_pm,gaia_pmra,gaia_pmra_error,gaia_pmdec,gaia_pmdec_error,gaia_ra_dec_corr,gaia_ra_parallax_corr,gaia_ra_pmra_corr,gaia_ra_pmdec_corr,gaia_dec_parallax_corr,gaia_dec_pmra_corr,gaia_dec_pmdec_corr,gaia_parallax_pmra_corr,gaia_parallax_pmdec_corr,gaia_pmra_pmdec_corr,gaia_astrometric_n_obs_al,gaia_astrometric_n_obs_ac,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_bad_obs_al,gaia_astrometric_gof_al,gaia_astrometric_chi2_al,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_params_solved,gaia_astrometric_primary_flag,gaia_nu_eff_used_in_astrometry,gaia_pseudocolour,gaia_pseudocolour_error,gaia_ra_pseudocolour_corr,gaia_dec_pseudocolour_corr,gaia_parallax_pseudocolour_corr,gaia_pmra_pseudocolour_corr,gaia_pmdec_pseudocolour_corr,gaia_astrometric_matched_transits,gaia_visibility_periods_used,gaia_astrometric_sigma5d_max,gaia_matched_transits,gaia_new_matched_transits,gaia_matched_transits_removed,gaia_ipd_gof_harmonic_amplitude,gaia_ipd_gof_harmonic_phase,gaia_ipd_frac_multi_peak,gaia_ipd_frac_odd_win,gaia_ruwe,gaia_scan_direction_strength_k1,gaia_scan_direction_strength_k2,gaia_scan_direction_strength_k3,gaia_scan_direction_strength_k4,gaia_scan_direction_mean_k1,gaia_scan_direction_mean_k2,gaia_scan_direction_mean_k3,gaia_scan_direction_mean_k4,gaia_duplicated_source,gaia_phot_g_n_obs,gaia_phot_g_mean_flux,gaia_phot_g_mean_flux_error,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_bp_n_obs,gaia_phot_bp_mean_flux,gaia_phot_bp_mean_flux_error,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_rp_n_obs,gaia_phot_rp_mean_flux,gaia_phot_rp_mean_flux_error,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_bp_n_contaminated_transits,gaia_phot_bp_n_blended_transits,gaia_phot_rp_n_contaminated_transits,gaia_phot_rp_n_blended_transits,gaia_phot_proc_mode,gaia_bp_rp,gaia_bp_g,gaia_g_rp,gaia_radial_velocity,gaia_radial_velocity_error,gaia_rv_method_used,gaia_rv_nb_transits,gaia_rv_nb_deblended_transits,gaia_rv_visibility_periods_used,gaia_rv_expected_sig_to_noise,gaia_rv_renormalised_gof,gaia_rv_chisq_pvalue,gaia_rv_time_duration,gaia_rv_amplitude_robust,gaia_rv_template_teff,gaia_rv_template_logg,gaia_rv_template_fe_h,gaia_rv_atm_param_origin,gaia_vbroad,gaia_vbroad_error,gaia_vbroad_nb_transits,gaia_grvs_mag,gaia_grvs_mag_error,gaia_grvs_mag_nb_transits,gaia_rvs_spec_sig_to_noise,gaia_phot_variable_flag,gaia_l,gaia_b,gaia_ecl_lon,gaia_ecl_lat,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_non_single_star,gaia_has_xp_continuous,gaia_has_xp_sampled,gaia_has_rvs,gaia_has_epoch_photometry,gaia_has_epoch_rv,gaia_has_mcmc_gspphot,gaia_has_mcmc_msc,gaia_in_andromeda_survey,gaia_classprob_dsc_combmod_quasar,gaia_classprob_dsc_combmod_galaxy,gaia_classprob_dsc_combmod_star,gaia_teff_gspphot,gaia_teff_gspphot_lower,gaia_teff_gspphot_upper,gaia_logg_gspphot,gaia_logg_gspphot_lower,gaia_logg_gspphot_upper,gaia_mh_gspphot,gaia_mh_gspphot_lower,gaia_mh_gspphot_upper,gaia_distance_gspphot,gaia_distance_gspphot_lower,gaia_distance_gspphot_upper,gaia_azero_gspphot,gaia_azero_gspphot_lower,gaia_azero_gspphot_upper,gaia_ag_gspphot,gaia_ag_gspphot_lower,gaia_ag_gspphot_upper,gaia_ebpminrp_gspphot,gaia_ebpminrp_gspphot_lower,gaia_ebpminrp_gspphot_upper,gaia_libname_gspphot,gaia_ra_hms,gaia_dec_dms,2MASS_designation,2MASS_Jmag,2MASS_e_Jmag,2MASS_Hmag,2MASS_e_Hmag,2MASS_Kmag,2MASS_e_Kmag,2MASS_Qflg,2MASS_Rflg,2MASS_Bflg,2MASS_Cflg,2MASS_Xflg,2MASS_Aflg,2MASS_ra_hms,2MASS_dec_dms,AllWISE_designation,wise_ra_hms,wise_dec_dms,wise__r,wise_ra,wise_dec,wise_eeMaj,wise_eeMin,wise_eePA,wise_Im,wise_W1mag,wise_e_W1mag,wise_W2mag,wise_e_W2mag,wise_W3mag,wise_e_W3mag,wise_W4mag,wise_e_W4mag,wise_Jmag,wise_e_Jmag,wise_Hmag,wise_e_Hmag,wise_Kmag,wise_e_Kmag,wise_wx,wise_wy,wise_ID,wise_snr1,wise_chi2W1,wise_snr2,wise_chi2W2,wise_snr3,wise_chi2W3,wise_snr4,wise_chi2W4,wise_chi2,wise_nb,wise_na,wise_sat1,wise_sat2,wise_sat3,wise_sat4,wise_ccf,wise_ex,wise_var,wise_nW1,wise_mW1,wise_nW2,wise_mW2,wise_nW3,wise_mW3,wise_nW4,wise_mW4,wise_satnum,wise_RA_pm,wise_e_RA_pm,wise_DE_pm,wise_e_DE_pm,wise_cosig_pm,wise_pmRA,wise_e_pmRA,wise_pmDE,wise_e_pmDE,wise_chi2W1_pm,wise_chi2W2_pm,wise_chi2W3_pm,wise_chi2W4_pm,wise_chi2pm,wise_qpm,wise_qph,wise_fdet,wise_fmoon,wise_covW1,wise_covW2,wise_covW3,wise_covW4,wise_2Mkey,wise_d2M,wise_2M,File,Directory,Multi,Primary/Secondary,gaia_designation
00:01:50.08,-06:13:02.27,176221413,29.4458,0.05,33.9606729446002,-23.90571196126525,-50.257540691028424,13.919,0.008,15.430822,14.0618,1.369,13.086,4.402,11.922,0.026,9.577,0.026,11.345,0.026,9.000,0.026,11.029,0.019,8.684,0.02,10.791000366210938,10.614999771118164,0.389,0.009,2904.43,2736.06,3072.8,0.1616511808,0.009144199669,21.95991057,3.762917529,5.610365685,0.05020335241,M7,B,IRTF Archive; 9/2/2025,M6,M5.1,,M6,,,,26.1679,CUMA,FIELD,CUMA,N,,,,,,,,,Y,0.990509141,0.00236083422,1.06211148,0.00174737,0.99738233,0.00166982,1.00325873,0.0015648,1.0298582,0.00145605,0.99304773,0.00184777,,,,,,,,,"PRISM (Burgasser); 2017-10-27, 2018-10-23, 2019-11-01, 2019-11-07, 2020-08-05, 2021-10-23; also 2025-09-02",SPOC,spex-prism_J0001-0613_250902,29.35,29.54,1636148068921376768,2442806153325000448,762012886,2016.0,0.45855917025885845,0.046651747,-6.217520513284459,0.033602454,33.9606729446002,0.05422248,626.3209,55.653423,-23.90571196126525,0.059520196,-50.257540691028424,0.033684205,0.24106914,0.16813815,-0.09990185,-0.32239878,-0.2974428,-0.39701998,0.24123174,0.16532034,-0.29576197,0.22953726,316,0,315,1,2.7560425,587.0449,0.26366165,10.80791,31,False,1.2005054,,,,,,,,36,16,0.08483577,46,11,0,0.0067644194,125.97226,1,0,1.1115887,0.33995104,0.5427149,0.349626,0.15832143,-43.714764,-20.72996,-34.551975,10.779765,False,386,12665.37081674114,11.504189,1100.9357,15.430822,37,1171.9925039630132,12.673024,92.47931,17.66623,38,18812.144190001352,54.67233,344.08896,14.0618,1.5778564,0,6,0,5,0,3.6044292,2.2354069,1.3690224,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,91.28154630170778,-65.99293912583941,357.93861287811626,-5.884952322051212,False,False,0,False,False,False,False,False,False,True,False,1.0204325e-13,5.097009e-13,0.999998,,,,,,,,,,,,,,,,,,,,,,,00:01:50.05,-06:13:03.1,00015008-0613021,11.922,0.026,11.345,0.026,11.029,0.019,AAA,222,111,000,0,0,00:01:50.08,-06:13:02.1,J000150.06-061302.8,00:01:50.06,-06:13:02.8,0.096,0.458584,-6.2174508,0.0399,0.0367,65.5999984741211,Im,10.791000366210938,0.023000000044703484,10.614999771118164,0.020999999716877937,10.54800033569336,0.10400000214576721,8.76200008392334,,11.92199993133545,0.026000000536441803,11.345000267028809,0.026000000536441803,11.029000282287598,0.01899999938905239,854.419,1629.444,6101351020895.0,46.7,1.6799999475479126,52.1,1.190000057220459,10.5,0.8320000171661377,-0.9,0.7990000247955322,1.2000000476837158,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,21.0,21.0,21.0,21.0,9,12,0.0,12.0,0.0,0.4585905,0.0422,-6.2174469,0.0379,0.0083,-217,48,-121,46,1.6399999856948853,1.149999976158142,0.8309999704360962,0.7990000247955322,1.1799999475479126,1N000,AAAU,7.0,3400.0,19.987,20.506,11.918,11.666,197349159,0.7670000195503235,2M,J0001-0613_20250902_SPEX-PRISM,Theissen2026,,,Gaia DR3 2442806153325000448
00:02:06.22,+01:15:36.14,257501673,20.7140,0.04,48.27646720133106,463.42319955941815,61.253625772899326,14.581,0.009,16.320328,14.8181095,1.502,14.739,5.191,12.168,0.022,10.587,0.022,11.543,0.023,9.962,0.023,11.129,0.023,9.548,0.02,10.90999984741211,10.678000450134277,0.180,0.004,2399.32,2230.95,2567.69,0.1221643072,0.009525226562,23.61872597,5.554153363,5.520357041,0.06853411395,M9,B,SPLAT,M9,M7,fld,M9,,,,98.6457,CRIUS203(56);CHYA(33);HYA(6),CRIUS203,CRIUS203,Y,CRIUS203,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,"PRISM (Burgasser); Spectrum looks strange; Also 2001-08-14, ",SPOC,,20.63,20.80,1636148068921376768,2738415592529108096,1669792578,2016.0,0.5279663700458875,0.09089465,1.2603123108499796,0.060469426,48.27646720133106,0.09912541,487.02417,467.45383,463.42319955941815,0.11910505,61.253625772899326,0.06048493,0.14169459,0.23689558,-0.04467146,-0.22381444,-0.12943615,-0.2735492,0.505453,-0.046290666,-0.32326156,0.1810881,464,0,464,0,-3.7798076,1828.1952,0.67981976,41.81913,95,False,,1.0597897,0.017470375,-0.09568643,0.14811029,-0.0022937846,0.005174666,-0.10213737,53,15,0.16645423,65,11,0,0.008978963,9.799253,0,0,0.87705165,0.4814276,0.64884925,0.3771923,0.3568727,-25.176407,-14.228835,-19.078852,-2.780346,False,541,5582.327661958799,5.401167,1033.541,16.320328,57,209.85049985160535,8.622449,24.33769,19.533768,56,9373.769786974173,14.460585,648.22894,14.8181095,1.7167785,0,5,0,2,0,4.715658,3.21344,1.5022182,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,98.26531205331167,-59.228545018937766,0.9857556741423068,0.9462985846782637,False,False,0,True,False,False,False,False,False,True,False,1.0203538e-13,5.096616e-13,0.99999875,,,,,,,,,,,,,,,,,,,,,,,00:02:06.71,+01:15:37.1,00020623+0115360,12.168,0.022,11.543,0.023,11.129,0.023,AAA,222,111,000,0,0,00:02:06.24,+01:15:36.1,J000206.54+011536.8,00:02:06.55,+01:15:36.8,0.283,0.5272781,1.2602233,0.0395,0.0365,67.0,Im,10.90999984741211,0.023000000044703484,10.678000450134277,0.020999999716877937,10.472000122070312,0.09600000083446503,8.95300006866455,,,,,,,,667.844,1382.574,101501351020868.0,46.7,1.3700000047683716,52.5,1.2100000381469727,11.3,0.984000027179718,-0.2,0.8830000162124634,1.149999976158142,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,25.0,25.0,25.0,25.0,13,14,1.0,14.0,0.0,0.5272708,0.0395,1.2602245,0.0377,0.0084,218,43,-35,42,1.3300000429153442,1.1799999475479126,0.9850000143051147,0.8830000162124634,1.1299999952316284,1N000,AAAU,7.0,1100.0,24.392,24.364,13.954,13.966,,,2M,J0002+0115_20170704_SPEX-PRISM,SPLAT,,,Gaia DR3 2738415592529108096
00:04:41.47,-20:58:29.88,20891859,15.0420,0.03,66.48052358071891,758.3599683562992,85.2229368170899,15.276,0.014,16.850798,15.292363,1.558,15.964,5.455,12.404,0.022,11.517,0.022,11.834,0.019,10.947,0.020,11.396,0.023,10.509,0.02,11.055999755859375,10.744999885559082,0.094,0.002,2736.06,2567.69,2904.43,0.1077085608,0.009971665957,18.05271061,5.034134511,5.34894888,0.08114009156,L0,B,SPLAT,M7,M9,intg,M7,,M8,KAST,0,NGC362,FIELD,NGC362,N,,Y,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,Blue and RED???,SPOC,,14.98,15.10,1636148068921376768,2340736324254735488,864689256,2016.0,1.176391320557835,0.11967903,-20.974587718358716,0.09648914,66.48052358071891,0.13660108,486.67642,763.13354,758.3599683562992,0.14649345,85.2229368170899,0.12010938,0.060554814,-0.062552884,0.2527857,-0.06536129,-0.10194345,-0.03071545,0.49248642,-0.08925776,-0.18631595,0.19377796,264,0,263,1,7.426472,1003.32245,0.8837038,25.679798,95,False,,1.1394582,0.024925865,0.023866395,0.01812692,-0.17389114,0.09013394,-0.042010404,30,16,0.21195166,39,8,0,0.037987325,69.325836,2,0,1.3434169,0.2575816,0.3552388,0.105746366,0.6082047,-19.092115,-11.949066,-17.667427,14.208919,False,335,3424.737996976212,4.5376325,754.74115,16.850798,32,92.8423645965101,9.582673,9.688566,20.419176,38,6056.375963966541,11.1578665,542.7898,15.292363,1.7955296,0,0,0,0,0,5.126813,3.5683784,1.5584345,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,60.41888857030401,-77.69352488291157,352.38575779286174,-19.635900535756104,False,False,0,False,False,False,False,False,False,True,False,1.0203155e-13,5.0964246e-13,0.9999991,,,,,,,,,,,,,,,,,,,,,,,00:04:42.33,-20:58:28.5,00044144-2058298,12.404,0.022,11.834,0.019,11.396,0.023,AAA,222,111,000,0,0,00:04:41.44,-20:58:29.8,J000442.04-205828.9,00:04:42.04,-20:58:28.9,0.486,1.1751846,-20.9747052,0.0388,0.0353,82.30000305175781,Im,11.055999755859375,0.023000000044703484,10.744999885559082,0.019999999552965164,10.27299976348877,0.06700000166893005,8.925999641418457,,,,,,,,3121.628,2642.191,1.6021301351042764e+16,47.2,1.2400000095367432,54.5,1.2799999713897705,16.1,0.9629999995231628,0.0,0.8650000095367432,1.149999976158142,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,25.0,25.0,25.0,25.0,12,12,0.0,12.0,0.0,1.1751647,0.0404,-20.9747047,0.037,0.0045,519,45,-7,43,1.100000023841858,1.149999976158142,0.9610000252723694,0.8650000095367432,1.0499999523162842,1N000,AAAU,7.0,0.0,24.409,24.054,11.972,11.736,,,2M,J0004-2058_20150804_SPEX-PRISM,SPLAT,,,Gaia DR3 2340736324254735488
00:04:57.55,-17:09:36.96,289575374,17.0577,0.01,58.62455222507347,144.77593651072544,-8.942795402438051,13.045,0.008,14.581695,13.195642,1.386,13.422,4.498,10.997,0.022,9.837,0.022,10.455,0.021,9.295,0.021,10.084,0.021,8.924,0.02,9.890000343322754,9.701000213623047,0.199,0.005,,,,0.1481666368,0.009247958988,14.60318055,2.757079322,5.395354114,0.05521976361,M7,B,8/31/2020,sdM7,M6,,sdM7,sdM8,,,86.0559,OCTN,OCTN,OCTN,Y,OCTN,,,,,,,,Y,0.9604149653,0.00129260113,1.074470559,0.001320080605,1.000139244,0.001057788891,,,1.044110057,0.001140449405,1.011034411,0.001321427332,,,,,,,,,"Not a good fit to blue end, could be a very blue M5 too",SPOC,spex-prism_J0004-1709_200831,17.03,17.09,1636148068921376768,2414623952318068224,1734881692,2016.0,1.2404631704419242,0.038304247,-17.160303653461234,0.029446116,58.62455222507347,0.049160887,1192.504,145.05186,144.77593651072544,0.042604875,-8.942795402438051,0.03412058,0.082848914,0.28633568,0.16427572,-0.14586276,-0.27733845,-0.03626362,0.48379353,0.014580697,-0.39983967,0.18945026,336,0,336,0,8.174415,1357.2292,0.30496666,29.775808,31,False,1.1919414,,,,,,,,38,17,0.060946345,45,9,0,0.008132483,72.10979,0,0,1.3328711,0.37763107,0.39841896,0.102203846,0.5209148,-34.997593,-18.343956,-44.280384,13.888042,False,379,27686.54351806997,17.225363,1607.3126,14.581695,36,2227.664894942293,12.146118,183.4055,16.968918,39,41773.54671559437,50.50408,827.1321,13.195642,1.5892634,0,7,0,1,0,3.7732754,2.3872232,1.3860521,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,73.39962094770338,-75.34785977777561,354.11970252026333,-16.196209421781667,False,False,0,False,False,False,False,False,False,True,False,1.02047595e-13,5.7344688e-11,0.99999756,,,,,,,,,,,,,,,,,,,,,,,00:04:57.71,-17:09:37.1,00045753-1709369,10.997,0.022,10.455,0.021,10.084,0.021,AAA,222,111,000,0,0,00:04:57.54,-17:09:36.9,J000457.65-170937.0,00:04:57.66,-17:09:37.0,0.089,1.2402402,-17.1602795,0.0378,0.0347,69.19999694824219,Im,9.890000343322754,0.023000000044703484,9.701000213623047,0.019999999552965164,9.486000061035156,0.04100000113248825,8.196000099182129,,10.996999740600586,0.02199999988079071,10.454999923706055,0.020999999716877937,10.083999633789062,0.020999999716877937,2878.083,734.596,1.5016701351007668e+16,47.9,1.5099999904632568,53.1,1.7899999618530273,26.2,0.9470000267028809,1.9,1.0800000429153442,1.4199999570846558,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,24.0,24.0,23.0,23.0,12,12,0.0,12.0,0.0,1.2402463,0.0383,-17.1602764,0.0365,0.0103,-172,41,-87,40,1.4500000476837158,1.7999999523162842,0.9470000267028809,1.0800000429153442,1.409999966621399,1N000,AAAU,7.0,100.0,24.421,23.251,12.771,12.724,1313332607,1.75600004196167,2M,J0004-1709_20200831_SPEX-PRISM,Theissen2026,,,Gaia DR3 2414623952318068224
00:05:38.93,+02:09:49.73,257557913,29.3095,0.06,34.118643818317196,255.32630834603415,-279.39918172596055,14.066,0.008,15.611719,14.221681,1.390,13.277,4.648,11.992,0.029,9.657,0.029,11.394,0.024,9.059,0.024,10.964,0.021,8.629,0.02,10.765000343322754,10.560999870300293,0.396,0.009,2904.43,2736.06,3072.8,0.1650139688,0.009120656913,21.02993645,3.522868223,5.600514907,0.04910966434,M7,B,10/19/2022,M6,M5.5,,M6,d/sdM6,,,0,NGC362,FIELD,NGC362,N,,,,,,,,,Y,1.011620614,0.001748110582,1.049675573,0.001182733889,1.007578856,0.001105957167,,,1.052163889,0.001236590408,0.9931239457,0.001340808813,,,,,,,,,,SPOC,spex-prism_J0005+0209_221019,29.19,29.43,1636148068921376768,2738884362439240064,830893925,2016.0,1.4121939221753743,0.06391337,2.1638134190000557,0.050076116,34.118643818317196,0.07240886,471.1943,378.491,255.32630834603415,0.07769725,-279.39918172596055,0.05825839,0.27395207,0.21077257,0.039915003,-0.46132168,-0.3576553,-0.46644562,-0.22885776,0.26885146,-0.11658107,0.22465877,242,9,242,0,4.7320204,594.11487,0.3620049,14.014592,31,False,1.1911062,,,,,,,,28,13,0.11453035,37,10,0,0.0348529,69.24185,0,0,1.2235372,,,,,,,,,False,282,10721.590496728579,9.602691,1116.5194,15.611719,31,882.1005120015166,11.120174,79.32434,17.974747,32,16236.255777408014,31.223223,520.00574,14.221681,1.5966247,0,1,0,0,0,3.753066,2.3630276,1.3900385,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,100.49097022333291,-58.698560738025115,2.1563069001994783,1.4236477679413257,False,False,0,False,False,False,False,False,False,True,False,1.0203573e-13,1.1120406e-10,0.9999987,,,,,,,,,,,,,,,,,,,,,,,00:05:38.93,+02:09:49.7,00053866+0209538,11.992,0.029,11.394,0.024,10.964,0.021,AAA,222,111,000,0,0,00:05:38.66,+02:09:53.9,J000538.83+020951.2,00:05:38.83,+02:09:51.2,0.227,1.4117997,2.1642236,0.0379,0.0355,66.5999984741211,Im,10.765000343322754,0.023000000044703484,10.560999870300293,0.019999999552965164,10.34000015258789,0.07699999958276749,8.682999610900879,0.5289999842643738,,,,,,,2311.754,3749.211,1.5101501351053102e+16,48.1,1.350000023841858,54.3,1.1799999475479126,14.2,1.059999942779541,2.1,1.090000033378601,1.190000057220459,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,22.0,22.0,22.0,22.0,12,12,0.0,12.0,0.0,1.4117958,0.0388,2.1642359,0.0381,0.0065,110,44,-341,44,1.25,1.100000023841858,1.059999942779541,1.090000033378601,1.1299999952316284,1N000,AAAC,15.0,0.0,23.152,22.934,12.544,12.504,,,2M,J0005+0209_20221019_SPEX-PRISM,Theissen2026,,,Gaia DR3 2738884362439240064
00:05:48.46,-21:57:19.76,20897388,25.3957,0.10,39.37681355835003,710.3823574927601,-124.66979339641115,16.057,0.019,17.604612,16.054134,1.550,15.581,5.404,13.274,0.025,11.250,0.026,12.617,0.024,10.593,0.025,12.201,0.03,10.177,0.03,11.890999794006348,11.62399959564209,0.165,0.004,2567.69,2399.32,2736.06,0.1091943272,0.01472238767,30.27484803,12.27202723,5.579438285,0.1176766773,L0,B,SPLAT,M8,M9,intg,M8,,,,0,THEIA1007,FIELD,THEIA1007,N,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,SPOC,,25.20,25.59,1636148068921376768,2340605825968413184,298724771,2016.0,1.4553290442017819,0.14391993,-21.9560445271144,0.100229114,39.37681355835003,0.15300146,257.36234,721.23895,710.3823574927601,0.1698718,-124.66979339641115,0.1255649,0.0880901,-0.032732785,0.010939264,0.015304955,-0.2357904,0.011442814,0.39849848,0.144737,-0.27342448,0.1772207,224,0,222,2,2.8292406,411.7675,0.7207884,7.0211463,95,False,,1.1691632,0.029559087,-0.114984095,0.0051514506,-0.020205138,-0.061091162,-0.08602996,26,15,0.23922302,37,7,0,0.018202804,68.919785,0,0,1.1375536,0.14158252,0.43763638,0.104333855,0.6157906,-32.248947,-4.264215,-30.973347,12.524214,False,317,1710.4169258801091,2.6647701,641.86285,17.604612,29,52.61293207887544,7.055653,7.456848,21.03581,33,3002.647006489624,11.413187,263.08575,16.054134,1.7862662,0,0,0,0,0,4.981676,3.4311981,1.550478,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,56.97116552116881,-78.4160394417712,352.1934374800591,-20.63491969820356,False,False,0,False,False,False,False,False,False,True,False,1.0202967e-13,5.096331e-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,,00:05:49.28,-21:57:21.8,00054844-2157196,13.274,0.025,12.617,0.024,12.201,0.03,AAA,222,111,000,0,0,00:05:48.44,-21:57:19.7,J000549.00-215721.0,00:05:49.01,-21:57:21.1,0.455,1.4541901,-21.9558594,0.0402,0.0378,58.70000076293945,Im,11.890999794006348,0.023000000044703484,11.62399959564209,0.02199999988079071,11.312000274658203,0.1679999977350235,8.829999923706055,,,,,,,,2436.926,74.701,1.6021301351005192e+16,47.0,1.3799999952316284,50.3,1.2400000095367432,6.5,0.9929999709129333,-0.2,0.7910000085830688,1.159999966621399,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,27.0,27.0,26.0,26.0,2,14,0.0,14.0,0.0,1.4541748,0.0402,-21.9558535,0.0403,0.0103,473,49,-199,50,1.25,1.159999966621399,0.9929999709129333,0.7919999957084656,1.090000033378601,1N000,AABU,7.0,0.0,26.721,25.893,13.873,13.725,,,2M,J0005-2157_20060903_SPEX-PRISM,SPLAT,,,Gaia DR3 2340605825968413184
00:06:26.23,+04:39:11.67,293222719,27.3096,0.10,36.617142171952224,322.5293416661017,-234.08403112615014,15.250,0.009,16.999481,15.496897,1.503,14.818,4.988,12.959,0.026,10.777,0.027,12.353,0.026,10.171,0.027,12.011,0.024,9.829,0.03,11.784000396728516,11.548999786376953,0.211,0.006,2736.06,2567.69,2904.43,0.1147272488,0.01448015096,33.30917302,12.64375778,5.642386666,0.1102436251,M9,B,9/1/2020,M7,M7,fld,M7,M7gamma,,,0,NGC6341(62);NGC362(37),FIELD,NGC6341,N,,,,,,Y,,,Y,1.065146977,0.002264201774,1.148362693,0.001594444245,1.011119743,0.001377655497,1.045746905,0.001398694618,1.080016159,0.001540257776,0.966452709,0.001581347797,,,,,,,,,fld-g; a little red,SPOC,spex-prism_J0006+0439_200901,27.11,27.52,1636148068921376768,2741783362285662592,1399231611,2016.0,1.6107219109755764,0.12360683,4.652202217122045,0.088416934,36.617142171952224,0.13701117,267.25662,398.52292,322.5293416661017,0.17429458,-234.08403112615014,0.14526103,0.5777065,-0.2526083,0.13395877,-0.32562196,-0.22145107,-0.2490655,-0.020956412,0.018495308,-0.022076244,0.38811982,472,0,472,0,2.3656254,1417.7711,0.75332326,24.84828,95,False,,1.0878636,0.018149495,0.025083933,-0.09207857,0.12072938,0.026993038,0.058225498,54,14,0.265133,66,8,0,0.011600618,75.44444,0,0,1.0777475,0.52243024,0.73930174,0.3737319,0.5625962,151.74065,-35.29424,25.501808,-43.18665,False,526,2986.441301011212,3.1489146,948.4034,16.999481,56,108.53448278126685,6.009113,18.061647,20.249622,62,5016.482782645111,11.026828,454.93436,15.496897,1.7160951,0,1,0,0,0,4.7527256,3.2501411,1.5025845,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,102.35640599924724,-56.411432670096076,3.3298079117447705,3.6275276657120132,False,False,0,True,False,False,False,False,False,True,False,1.02045285e-13,5.097111e-13,0.99999774,,,,,,,,,,,,,,,,,,,,,,,00:06:26.57,+04:39:07.9,00062623+0439115,12.959,0.026,12.353,0.026,12.011,0.024,AAA,222,111,000,0,0,00:06:26.23,+04:39:11.5,J000626.45+043909.1,00:06:26.46,+04:39:09.1,0.305,1.6102428,4.6525287,0.0418,0.039,70.0999984741211,Im,11.784000396728516,0.024000000208616257,11.548999786376953,0.023000000044703484,10.98900032043457,0.13300000131130219,8.822999954223633,,,,,,,,1809.86,2333.909,1.510450135103107e+16,45.9,1.3200000524520874,47.9,0.9300000071525574,8.1,0.8550000190734863,-0.3,0.9169999957084656,1.0399999618530273,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,24.0,24.0,24.0,24.0,3,12,0.0,12.0,0.0,1.6102356,0.0425,4.6525404,0.041,0.0095,175,51,-281,51,1.25,0.9139999747276306,0.8550000190734863,0.9169999957084656,1.0099999904632568,1N000,AABU,7.0,1111.0,26.44,27.225,14.322,14.047,,,2M,J0006+0439_20200901_SPEX-PRISM,Theissen2026,,,Gaia DR3 2741783362285662592
